task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1257	d2/693bc1	38675529	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:15.695	11m 33s	6m 50s	1863.2%	6.6 GB	21 GB	4.3 GB	3.5 GB
1258	f7/5298c5	38675530	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:15.725	11m 33s	6m 51s	1863.7%	6.7 GB	21 GB	4.3 GB	3.5 GB
1249	33/0797f9	38675521	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.691	11m 39s	6m 53s	1859.0%	6.6 GB	21 GB	4.3 GB	3.5 GB
1250	47/2ff213	38675522	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.724	11m 39s	6m 54s	1844.2%	6.6 GB	21 GB	4.3 GB	3.5 GB
1252	e5/4bbe49	38675524	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.785	11m 39s	6m 52s	1856.1%	6.6 GB	21 GB	4.3 GB	3.5 GB
1254	47/aff687	38675527	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:14.895	11m 39s	6m 52s	1858.0%	6.6 GB	21 GB	4.3 GB	3.5 GB
1259	be/215f92	38675532	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (RUSS_5_2008-L001)	COMPLETED	0	2023-06-15 21:04:18.697	11m 35s	6m 53s	1855.8%	6.6 GB	21 GB	4.3 GB	3.5 GB
1233	e3/9ccdcb	38675502	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 21:03:23.894	13m	7m 22s	1870.2%	7.2 GB	21 GB	4.4 GB	3.6 GB
1234	e3/f349de	38675503	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 21:03:28.775	12m 55s	7m 22s	1872.1%	7.3 GB	21 GB	4.4 GB	3.6 GB
1235	94/a9f20b	38675504	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (BAJK_4_2016-L001)	COMPLETED	0	2023-06-15 21:03:28.809	12m 55s	7m 23s	1866.2%	7.2 GB	21.1 GB	4.4 GB	3.6 GB
1239	73/40fb3c	38675508	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:28.943	14m 40s	9m 11s	1887.0%	7.7 GB	21 GB	5.2 GB	4.5 GB
1237	3b/42d1eb	38675505	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:28.843	14m 45s	9m 13s	1877.2%	7.7 GB	21 GB	5.2 GB	4.5 GB
1236	23/cca7fa	38675506	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:28.889	14m 45s	9m 14s	1873.5%	7.7 GB	21 GB	5.2 GB	4.5 GB
1238	8e/fd1dba	38675507	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:28.910	14m 45s	9m 15s	1873.0%	7.7 GB	21.1 GB	5.2 GB	4.5 GB
1242	93/15f062	38675510	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:29.003	14m 45s	9m 13s	1882.0%	7.6 GB	21 GB	5.2 GB	4.5 GB
1241	5b/4859ba	38675511	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:33.896	14m 40s	9m 14s	1876.0%	7.7 GB	21 GB	5.2 GB	4.5 GB
1243	a1/d4e0e0	38675512	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:33.924	14m 40s	9m 12s	1882.2%	7.7 GB	21 GB	5.2 GB	4.5 GB
1244	ad/57f23d	38675513	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:33.951	14m 40s	9m 13s	1878.1%	7.7 GB	21 GB	5.2 GB	4.5 GB
1245	da/e820dd	38675517	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:04:13.680	14m	9m 11s	1883.9%	7.7 GB	21.1 GB	5.2 GB	4.5 GB
1246	bd/9ba2c7	38675518	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:04:13.774	14m	9m 14s	1881.0%	7.7 GB	21 GB	5.2 GB	4.5 GB
1247	0c/e8e97b	38675519	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:04:13.804	14m	9m 12s	1878.9%	7.7 GB	21.1 GB	5.2 GB	4.5 GB
1240	20/d6971b	38675509	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (CHEH_2_2004-L001)	COMPLETED	0	2023-06-15 21:03:28.967	14m 50s	9m 17s	1866.6%	7.7 GB	21.1 GB	5.2 GB	4.5 GB
1272	71/25a6b3	38675544	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:04:58.919	13m 40s	9m 39s	1883.6%	7.8 GB	21 GB	5.4 GB	4.7 GB
1274	ae/3d1282	38675546	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:04:58.978	13m 40s	9m 39s	1883.0%	7.8 GB	21 GB	5.4 GB	4.7 GB
1277	40/a885ae	38675549	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:28.766	13m 10s	9m 39s	1883.5%	7.8 GB	21.1 GB	5.4 GB	4.7 GB
1279	84/61c311	38675551	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:28.824	13m 10s	9m 38s	1886.0%	7.8 GB	21 GB	5.4 GB	4.7 GB
1282	fe/222f89	38675554	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:33.862	13m 5s	9m 41s	1880.0%	7.8 GB	21 GB	5.4 GB	4.7 GB
1273	57/85722f	38675545	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:04:58.940	13m 45s	9m 42s	1875.7%	7.8 GB	21 GB	5.4 GB	4.7 GB
1276	89/f2183a	38675547	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:04:59.013	13m 45s	9m 42s	1877.1%	7.7 GB	21 GB	5.4 GB	4.7 GB
1275	ef/928135	38675548	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:28.719	13m 15s	9m 42s	1877.7%	7.8 GB	21.2 GB	5.4 GB	4.7 GB
1278	c7/e75cc6	38675550	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:28.795	13m 15s	9m 41s	1877.3%	8 GB	21.4 GB	5.4 GB	4.7 GB
1281	22/3b5900	38675552	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:33.740	13m 10s	9m 42s	1877.5%	8 GB	21.2 GB	5.4 GB	4.7 GB
1280	a4/fc2072	38675553	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:33.830	13m 10s	9m 43s	1874.6%	7.9 GB	21.1 GB	5.4 GB	4.7 GB
1283	9a/65daa0	38675555	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (POLA_2_2003-L001)	COMPLETED	0	2023-06-15 21:05:33.886	13m 10s	9m 42s	1874.2%	7.8 GB	21 GB	5.4 GB	4.7 GB
1301	83/5e0ab0	38675575	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:18.752	13m 5s	10m 26s	1889.4%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1296	60/7b7d9a	38675570	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:13.959	13m 15s	10m 29s	1886.0%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1297	a4/101301	38675571	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:14.002	13m 15s	10m 29s	1882.7%	8.5 GB	21.2 GB	6.1 GB	5.4 GB
1298	3a/43b263	38675572	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:14.038	13m 15s	10m 31s	1876.3%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1299	67/782532	38675573	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:18.686	13m 15s	10m 32s	1873.0%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1300	9b/765737	38675574	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:06:18.726	13m 15s	10m 32s	1874.2%	8.3 GB	21.3 GB	6.1 GB	5.4 GB
1374	3e/025650	38675612	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.743	7m 25s	5m 11s	1864.9%	6 GB	19.8 GB	3.8 GB	3 GB
1377	e4/0be590	38675615	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.818	7m 25s	5m 11s	1857.9%	6.2 GB	19.8 GB	3.8 GB	3 GB
1346	b9/e15715	38675603	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:11:13.891	8m 30s	5m 14s	1840.4%	6 GB	19.8 GB	3.8 GB	3 GB
1345	e5/bb0918	38675607	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:08.684	7m 35s	5m 12s	1856.2%	6 GB	19.8 GB	3.8 GB	3 GB
1348	07/672678	38675608	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:08.705	7m 35s	5m 15s	1838.5%	6 GB	19.8 GB	3.8 GB	3 GB
1365	81/e1cc5b	38675609	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:08.732	7m 35s	5m 13s	1857.4%	6 GB	19.8 GB	3.8 GB	3 GB
1366	4d/f0c2ab	38675610	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:08.787	7m 35s	5m 14s	1849.6%	6 GB	19.8 GB	3.8 GB	3 GB
1373	a1/2328fa	38675611	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.718	7m 30s	5m 15s	1841.0%	6 GB	19.8 GB	3.8 GB	3 GB
1375	3e/997c5b	38675613	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.774	7m 30s	5m 13s	1850.3%	6 GB	19.8 GB	3.8 GB	3 GB
1376	ba/5bee78	38675614	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.798	7m 30s	5m 13s	1851.9%	6 GB	19.8 GB	3.8 GB	3 GB
1378	1d/54eadd	38675616	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.837	7m 30s	5m 12s	1860.3%	6 GB	19.8 GB	3.8 GB	3 GB
1379	a9/3f557d	38675617	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (ALTA_2_2015-L001)	COMPLETED	0	2023-06-15 21:12:13.856	7m 30s	5m 14s	1848.7%	6 GB	19.8 GB	3.8 GB	3 GB
1309	6e/0d1be7	38675590	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:49.128	11m 15s	7m 34s	1881.3%	7.4 GB	21.1 GB	4.7 GB	3.9 GB
1315	d2/1b34f6	38675592	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:49.170	11m 16s	7m 35s	1876.8%	7.5 GB	21 GB	4.7 GB	3.9 GB
1329	8a/085625	38675594	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:58.753	11m 7s	7m 35s	1878.8%	7.4 GB	21.2 GB	4.7 GB	3.9 GB
1334	0d/693248	38675595	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:58.791	11m 8s	7m 34s	1875.9%	7.5 GB	21 GB	4.7 GB	3.9 GB
1337	aa/a97db8	38675596	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:58.814	11m 8s	7m 36s	1878.0%	7.5 GB	21.1 GB	4.7 GB	3.9 GB
1338	c7/cf6341	38675597	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:03.677	11m 4s	7m 35s	1883.2%	7.4 GB	21 GB	4.7 GB	3.9 GB
1339	1a/1fb82d	38675598	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:08.713	11m	7m 37s	1867.5%	7.4 GB	21 GB	4.7 GB	3.9 GB
1341	22/4e86b0	38675600	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:13.804	10m 55s	7m 35s	1877.6%	7.4 GB	21 GB	4.7 GB	3.9 GB
1342	12/15bb63	38675601	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:13.833	10m 55s	7m 35s	1877.7%	7.4 GB	21.1 GB	4.7 GB	3.9 GB
1343	1e/78e1e6	38675602	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:13.856	10m 56s	7m 41s	1854.4%	7.4 GB	21.2 GB	4.7 GB	3.9 GB
1313	37/3e0ac9	38675591	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:10:49.149	11m 21s	7m 38s	1870.0%	7.4 GB	21 GB	4.7 GB	3.9 GB
1340	bb/87ff57	38675599	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KAZA_1_2006-L001)	COMPLETED	0	2023-06-15 21:11:13.780	11m 7s	7m 36s	1874.2%	7.4 GB	21 GB	4.7 GB	3.9 GB
1304	34/4ec573	38675586	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:48.952	14m 6s	10m 25s	1893.7%	8.3 GB	21.3 GB	6.1 GB	5.4 GB
1306	61/b98a02	38675588	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:49.014	14m 8s	10m 24s	1894.9%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1307	cd/cbcba9	38675589	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:49.102	14m 9s	10m 23s	1894.3%	8.3 GB	21.3 GB	6.1 GB	5.4 GB
1420	51/7af06c	38675637	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (KRAS_2_2002)	COMPLETED	0	2023-06-15 21:13:13.718	11m 44s	11m 1s	147.4%	15.8 GB	34.8 GB	14.4 GB	5.5 GB
1302	66/7d078f	38675584	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:48.871	14m 13s	10m 27s	1889.0%	8.6 GB	21.3 GB	6.1 GB	5.4 GB
1303	c8/5e029d	38675585	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:48.913	14m 14s	10m 29s	1885.0%	8.5 GB	21.2 GB	6.1 GB	5.4 GB
1305	66/ae1eea	38675587	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KRAS_1_2002-L001)	COMPLETED	0	2023-06-15 21:10:48.981	14m 14s	10m 32s	1876.6%	8.3 GB	21.2 GB	6.1 GB	5.4 GB
1558	00/af957c	38675728	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES (KRAS_2_2002)	COMPLETED	0	2023-06-15 21:24:59.116	11.4s	2s	49.8%	3.7 MB	12.9 MB	1.2 GB	72 KB
1501	41/b839cc	38675681	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (JAPA_2_1994)	COMPLETED	0	2023-06-15 21:18:14.020	7m 36s	7m 23s	133.0%	17.7 GB	34.8 GB	8.7 GB	3.2 GB
1561	ee/314d36	38675731	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (KRAS_2_2002)	COMPLETED	0	2023-06-15 21:25:11.834	38.7s	32s	173.8%	378 MB	460.2 MB	1.7 GB	9.7 MB
1563	2a/9a8d83	38675735	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES (JAPA_2_1994)	COMPLETED	0	2023-06-15 21:25:51.096	14.4s	1s	83.0%	3.2 MB	12.6 MB	755.3 MB	43.7 KB
1380	b7/88a6c2	38675618	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (BAJK_1_2016)	COMPLETED	0	2023-06-15 21:12:18.772	14m 2s	13m 43s	141.5%	17.5 GB	34.8 GB	16.3 GB	6.6 GB
1567	9b/769837	38675738	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES (BAJK_1_2016)	COMPLETED	0	2023-06-15 21:26:20.778	14.7s	1s	57.9%	4.2 MB	13.1 MB	1.6 GB	87.9 KB
1564	61/146ec8	38675737	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (JAPA_2_1994)	COMPLETED	0	2023-06-15 21:26:05.689	34.7s	25s	151.5%	228.9 MB	250 MB	1.3 GB	9.6 MB
1428	a9/453f5d	38675642	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.846	13m 57s	12m 42s	1897.9%	9.2 GB	21.4 GB	7.4 GB	6.7 GB
1444	bf/4080bd	38675643	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.916	13m 57s	12m 39s	1905.1%	9.2 GB	21.4 GB	7.4 GB	6.7 GB
1415	be/18bdbc	38675630	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_9_1981-L001)	COMPLETED	0	2023-06-15 21:12:53.921	14m 22s	12m 47s	1913.5%	8.8 GB	21.2 GB	6.8 GB	6.1 GB
1422	50/ad1698	38675639	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.787	14m 3s	12m 42s	1898.1%	9.2 GB	21.3 GB	7.4 GB	6.7 GB
1424	3d/b3169f	38675640	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.806	14m 3s	12m 43s	1897.1%	9.2 GB	21.3 GB	7.4 GB	6.7 GB
1443	7a/ad40fe	38675641	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.826	14m 3s	12m 47s	1889.8%	9.2 GB	21.2 GB	7.4 GB	6.7 GB
1453	af/3317ec	38675645	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_10_1983-L001)	COMPLETED	0	2023-06-15 21:13:13.956	14m 3s	12m 46s	1888.7%	9.2 GB	21.2 GB	7.4 GB	6.7 GB
1388	75/370653	38675622	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_9_1981-L001)	COMPLETED	0	2023-06-15 21:12:53.719	14m 27s	12m 49s	1909.3%	8.8 GB	21.2 GB	6.8 GB	6.1 GB
1389	44/b89016	38675623	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_9_1981-L001)	COMPLETED	0	2023-06-15 21:12:53.754	14m 27s	12m 48s	1913.4%	8.8 GB	21.2 GB	6.8 GB	6.1 GB
1400	7f/6d4cdd	38675624	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_9_1981-L001)	COMPLETED	0	2023-06-15 21:12:53.772	14m 27s	12m 50s	1906.4%	8.8 GB	21.2 GB	6.8 GB	6.1 GB
1403	4b/3445b6	38675625	NFCORE_SAREK:SAREK:FASTQ_ALIGN_BWAMEM_MEM2_DRAGMAP:BWAMEM1_MEM (KALM_9_1981-L001)	COMPLETED	0	2023-06-15 21:12:53.820	14m 28s	12m 50s	1904.7%	8.8 GB	21.2 GB	6.8 GB	6.1 GB
